# File: GCAMFAOSTAT_GDP.csv
# Title: FAO real and nominal GDP since 1970
# Units: 2015 million USD or nominal million USD
# Description:  Data is preprocessed and generated by gcamfaostat.
# Data source: FAOSTAT (main domain:MK FAO.udpate:2024-06-12T00:00:00)
# Date of CSV last update: 2024-07-24
# Column types: iicicccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,item_code,item,element_code,element,unit,area,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
93,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Haiti,3882.508294,4134.109604,4174.50431,4373.015436,4625.77088,4677.706931,5072.420913,5096.657737,5344.796644,5748.743702,6173.465179,5996.882609,5781.059466,5835.303785,5852.615802,5887.239835,5857.23234,5813.375231,6256.523573,6337.515383,6680.839732,7101.597304,7015.883052,6922.423717,6359.829586,7291.841295,7923.067862,8490.055239,9051.300418,9699.548518,10207.95091,10173.8307,10267.88703,10612.82517,10481.94871,10861.14515,11050.62459,11666.15828,11955.28037,12710.00411,12355.43233,12985.33865,13050.56871,13614.98958,14008.29565,14204.41179,14461.86222,14824.89192,15072.14542,14812.43773,14328.69278,14065.25344,13828.67797,13870.164
95,22008,Gross Domestic Product,6110,Value US$,million USD,Honduras,824.353574,872.073029,957.963634,1088.600052,1234.144388,1340.916668,1608.145612,1991.690727,2301.86718,2686.008788,3061.202998,3363.62504,3463.835894,3670.819027,3959.521726,4341.873854,4543.488549,4953.875856,5518.158404,6164.160518,3637.288571,3660.635636,4079.389505,4182.541753,4094.775274,4724.464403,4867.931219,5625.875579,6278.033544,6471.074864,7187.333024,7652.749627,7860.003387,8233.807926,8871.006374,9756.991629,10917.49804,12361.26297,13881.72634,14587.46977,15839.34459,17710.28657,18528.52922,18499.75854,19756.55748,20979.78257,21717.60896,23136.24805,24067.75465,25089.94935,23827.8597,28488.7213,31717.70012,35004.8509
95,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Honduras,3962.626013,4120.933169,4358.393904,4701.392743,4643.676593,4742.618566,5240.626496,5784.807346,6363.617887,6660.443806,6704.967694,6874.818081,6779.174173,6716.510924,7008.389744,7301.917597,7354.686649,7798.276494,8157.765662,8510.658698,8518.903863,8795.941387,9290.651251,9869.461792,9740.837227,10138.25415,10501.04139,11025.43384,11345.34622,11130.97195,11770.80042,12091.34044,12545.29121,13115.73021,13933.14226,14776.225,15746.57967,16721.01782,17428.62858,17004.78611,17639.28062,18315.81283,19072.02796,19604.42459,20204.03299,20979.78257,21796.58761,22852.1103,23730.82962,24360.45707,22176.56033,24956.19169,25953.92771,26912.40626
96,22008,Gross Domestic Product,6110,Value US$,million USD,"China, Hong Kong SAR",3812.493809,4461.399453,5710.090551,8030.117556,9388.694745,10048.09024,12876.49727,15719.43372,18315.13771,22526.18604,28861.85588,31055.22424,32291.21762,29907.22856,33511.38399,35699.77217,41075.39513,50622.89616,59707.40456,68790.22212,76928.78462,88960.00172,104272.5031,120354.2073,135811.7769,144652.2891,159718.1801,177353.1672,168885.4364,165768.0954,171668.8985,169404.3276,166348.8732,161385.5588,169099.7689,181569.304,193535.4346,211596.9535,219278.7398,214047.7957,228638.6785,248513.6177,262628.8772,275696.8798,291459.9835,309385.6226,320860.3176,341271.1,361731.071,363074.5605,344940.9262,368909.0149,359838.5988,380588.1176
96,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,"China, Hong Kong SAR",26852.55727,28810.92433,31868.29742,35781.57844,36645.7738,36826.02553,42778.70631,47794.79177,51743.06418,57722.79423,63557.49416,69443.41504,71491.90796,75765.00181,83321.64667,83952.5277,93234.4555,105726.4984,114725.5024,117337.7711,121832.4388,128779.2665,136808.5254,145292.3271,154062.3907,157719.4518,164435.9579,172821.8067,162655.4254,166732.6135,179510.1125,180516.8057,183507.4189,189115.9409,205569.1478,220756.9094,236281.9235,251557.1636,256909.9261,250592.3679,267551.6839,280433.5817,285201.8498,294047.5362,302170.2589,309385.6226,316116.0562,328116.1477,337457.3537,331813.6101,310097.0759,330072.6731,318598.2582,329637.6879
97,22008,Gross Domestic Product,6110,Value US$,million USD,Hungary,6388.906324,6953.258638,8155.39266,10099.27442,11069.18286,12622.01953,14626.53413,16335.1787,19096.95963,22049.26178,25483.14183,26132.69167,26613.37306,24152.66692,23417.03574,23712.89549,27314.38722,30019.91994,32146.9342,32588.183,37192.70419,34753.39143,38730.54097,40125.36068,43150.76906,46438.70803,46658.76534,47296.96137,48706.79488,49073.37328,47218.41147,53749.52005,67602.79322,85285.07549,104120.8031,113211.1583,115715.6186,140186.6912,158325.5839,131069.2772,132175.35,141942.2646,128814.2793,135684.3157,141033.8433,125174.167,128609.8228,143112.196,160565.643,164020.4603,157227.0944,182090.0418,177337.4367,203970.0545
97,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Hungary,50192.90397,53304.86401,56556.46072,60458.85651,64025.92904,67995.53664,70353.38812,75096.60801,78543.87548,79741.97808,79791.27485,82078.6872,84410.61537,85020.87532,87280.77072,87059.89147,88396.21625,91977.34993,91917.32262,92594.2246,89356.51961,78730.20578,76317.77029,75878.09712,78114.34191,79280.77828,79346.11619,81840.06158,85031.82766,87643.17793,91568.88654,95299.48359,99817.90519,103884.7359,109083.7729,113768.133,118257.4996,118585.5137,119776.0447,111873.3803,113077.4221,115188.3938,113748.2785,115798.6163,120699.4567,125174.167,127929.2528,133394.3598,140547.43,147383.9743,140699.2992,150668.8588,157531.1573,158396.0034
98,22008,Gross Domestic Product,6110,Value US$,million USD,Croatia,6123.561689,6648.729532,6936.092342,9034.514798,12499.16062,14002.53116,15804.87377,19217.28901,22863.21686,28695.11571,29435.8563,29003.1138,26435.24995,27086.07465,29045.53477,30860.11675,33418.18518,35582.86403,36887.82067,39675.7232,16632.20481,13568.53976,12252.22402,12988.50889,17375.91347,22643.73353,24004.86504,24029.60225,25732.06925,23628.90657,21807.87712,23259.60029,27085.28454,35022.94602,42013.51627,45835.13938,50985.90094,60791.89411,71127.09186,63471.96179,60802.11941,63546.54054,57492.70822,59159.28396,58550.21485,50356.97015,52519.50408,56448.88139,62470.10141,62471.35876,57606.77255,69193.0526,71552.02631,80210.86319
98,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Croatia,39155.84321,42743.1831,43553.27987,44749.21624,51384.3947,51577.28114,54277.6934,58906.90329,64230.49446,67355.22846,68904.40038,69869.06071,70218.40694,69235.34819,70273.87987,70976.61878,73886.65858,75290.5049,73935.27622,75044.30651,45607.42429,35989.42852,31773.91294,29223.81494,30939.43702,33421.5749,35442.6606,37629.19475,38474.67366,38145.42466,39273.1327,40498.72557,42855.98142,45255.86277,47147.53395,49178.39715,51675.06474,54297.63135,55389.85476,51391.84688,50753.01374,50710.93754,49524.3448,49327.80611,49117.86455,50356.97015,52150.75649,53923.66952,55444.45494,57329.42469,52404.09256,59627.9057,63412.56637,64490.58
99,22008,Gross Domestic Product,6110,Value US$,million USD,Iceland,526.704545,670.251137,839.648791,1150.420406,1515.16533,1406.92085,1669.473116,2208.509077,2511.818476,2853.435054,3381.389676,3493.005069,3206.61791,2765.954007,2864.43759,2984.054729,3989.626759,5520.320732,6106.638136,5672.570225,6468.739062,6909.725357,7080.977567,6218.583159,6389.462265,7123.637089,7426.082271,7569.673904,8503.689104,8982.048417,9025.666485,8234.846523,9318.398444,11429.33565,13825.3091,16852.97199,17465.31855,21652.5056,18074.61956,13154.4162,13751.16192,15221.62293,14751.50813,16125.06052,17867.66218,17517.21052,20793.16803,24728.28518,26260.85058,24681.34365,21565.76785,25595.94017,28064.52985,29555.16965
99,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Iceland,3724.803129,4211.293619,4471.439313,4775.765905,5048.285061,5080.904816,5383.694606,5858.659065,6211.157862,6513.056307,6887.421624,7181.170641,7335.893722,7178.086787,7474.47847,7720.601195,8204.724734,8905.895562,8897.904656,8920.900386,9025.218751,9005.045085,8701.224395,8815.510581,9133.649839,9144.289755,9561.920769,10113.79778,10858.45658,11296.587,11859.72669,12335.71653,12404.73722,12670.53208,13659.13761,14495.68316,15411.37446,16714.38461,17083.68834,15774.427,15327.57299,15610.48614,15776.52498,16494.74502,16773.04684,17517.21052,18621.44066,19402.60057,20351.22727,20729.99983,19234.19133,20101.21771,21556.16181,22043.1155
100,22008,Gross Domestic Product,6110,Value US$,million USD,India,62422.483,66898.48444,72744.17892,86851.35825,97977.98519,101735.3737,102463.6765,119039.4383,137524.184,152061.7255,187032.8153,199543.8587,204391.1865,222870.0929,221946.2268,230042.7168,252454.3247,279184.2792,308515.0673,304013.8138,329139.4324,291200.3627,293692.9872,287273.8158,327525.4965,371782.7198,393646.9256,425545.0424,429550.2395,461791.1492,476148.0349,490658.8047,512774.6181,599470.4305,703128.9583,823611.578,939066.4174,1184724.488,1267470.121,1315230.23,1669619.795,1871918.011,1860877.236,1917053.696,2042939.29,2146758.605,2290590.964,2624329.038,2763196.673,2854814.212,2676119.158,3175276.378,3465541.447,3695362.77
100,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,India,205664.7997,209043.7292,207887.0875,214738.0504,217283.4184,237164.66,241108.9541,258600.8411,273373.4971,259053.6939,276503.0884,293110.4269,303298.1634,325405.2417,337838.123,355589.1489,372574.0927,387347.9805,424641.0032,449895.8616,474790.6447,479808.3815,506113.3771,530157.691,565460.4891,608291.2477,654214.3308,680708.8392,722806.7043,786744.4186,816963.2021,856373.2314,888949.4578,958824.2763,1034791.33,1116782.283,1206803.075,1299254.136,1339358.206,1444656.972,1567417.924,1649571.235,1739578.234,1850669.583,1987808.4,2146758.605,2324001.554,2481926.37,2642106.208,2744393.684,2584366.628,2818258.921,3022292.216,3200305.227
101,22008,Gross Domestic Product,6110,Value US$,million USD,Indonesia,10439.68778,10961.57498,12865.16569,19035.59682,30184.09162,35638.53851,43598.93025,53588.88362,60194.38581,60128.48327,84791.07159,107633.1177,110497.7018,99866.05021,102489.8975,102170.6835,93656.66781,88823.90024,103864.7886,118684.1886,133857.6076,149934.1,162739.9615,184838.667,206931.7491,236456.0375,265980.7867,252386.4673,111653.606,163775.6888,175702.2284,170832.0866,208325.0026,249968.4132,273460.9768,304371.8518,388167.8349,460192.5501,543253.8728,574505.1357,755094.1576,892969.1045,917869.9134,912524.1367,890814.7555,860854.2327,931877.364,1015618.744,1042271.533,1119099.871,1059054.843,1186505.456,1319100.22,1408386.661
101,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Indonesia,65940.82359,70559.98973,77202.427,85931.76026,92497.84768,97104.28885,103784.901,112883.2586,121739.8416,129349.377,142125.2525,153399.5809,156835.3243,170597.7828,182496.5293,186990.9764,197977.6468,207729.1684,219735.6058,239697.7658,261275.6362,284602.2052,305151.8963,327286.5317,351963.8266,380895.7591,410674.2524,429974.4476,373533.7574,376488.2841,395012.3826,409404.5262,427825.5821,448277.2242,470829.4862,497631.7905,525006.2753,558318.0402,591893.6323,619291.626,657835.4338,698422.4605,740537.6886,781691.3207,820828.0133,860854.2327,904181.6218,950021.6942,999178.5863,1049330.234,1027656.194,1065710.872,1122285.146,1177860.706
102,22008,Gross Domestic Product,6110,Value US$,million USD,Iran (Islamic Republic of),10976.24514,13731.80156,17153.47003,27079.7718,46195.58316,52164.68382,68338.55594,80533.58057,77971.51551,90365.45187,95617.4483,102649.3187,127191.4007,157894.5036,165603.1154,76256.87591,73591.67222,87632.61963,92368.65281,91047.06793,96363.62871,105111.2734,109695.0309,119239.5908,114374.7581,114364.4426,125542.5272,116910.8944,113072.8417,118047.0368,111614.8835,121521.1766,150050.1096,155155.8592,190043.4189,228898.5544,272083.7609,361344.0918,430445.2344,439380.4182,523803.5561,649566.7408,648486.4013,577535.5194,472394.8131,417210.1989,466083.1179,503710.0105,317081.2603,312510.1862,327181.1031,358330.7464,398047.8279,
102,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Iran (Islamic Republic of),140097.2673,159292.8107,182388.7006,195961.487,207329.3125,206652.9706,244388.7032,237610.3927,207099.1827,182204.2865,142848.7995,134711.0073,165925.2256,184320.8855,171160.6499,174357.3316,157296.6314,157025.9118,147475.6011,156518.9756,177797.6152,200406.6238,207015.9981,203970.769,200506.7617,205321.0184,222057.6059,226585.9461,230947.0194,238268.467,248006.1358,252989.8642,273221.1714,296187.1615,306131.4461,319309.1573,338895.9971,370495.3531,375437.3474,383316.2386,409921.824,425312.835,409375.6341,403145.0221,423240.8946,417210.1989,453987.6394,466510.9122,457929.5128,443877.1829,458657.3862,480304.9953,498444.3649,508642.5366
103,22008,Gross Domestic Product,6110,Value US$,million USD,Iraq,3288.597405,3695.109103,3710.883393,4655.075459,5482.773378,6851.374576,8720.570626,9433.182963,11937.76098,16022.12577,17540.95264,15748.87921,16541.6974,15765.04633,16362.82678,16877.4556,18618.23607,22775.6784,24298.78907,23011.48968,23876.93074,8363.09271,9878.120685,7055.254141,5642.909663,4863.142893,8529.100615,9323.349169,11891.64623,20749.77784,23643.11877,24733.10282,24390.08234,23145.2372,36638.23723,49954.89035,64805.39309,88840.04918,123638.473,128635.8198,138516.7227,185749.6644,218000.9925,234637.6751,228415.6562,166774.1049,166602.4887,187217.652,227367.469,233636.0978,180924.091,207691.5992,264182.174,262471.7189
103,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Iraq,26363.73141,28193.44483,27140.58176,32277.42942,34877.97109,39889.35842,48123.57065,49010.82608,57947.61614,71815.49892,72109.57793,59146.01319,58508.67473,53659.88398,53755.23383,53746.20069,58119.24587,69381.56857,71499.3389,65157.06841,65168.10892,22079.0103,27738.78744,41212.08959,39308.9934,32111.26698,48050.85802,58565.8513,78980.2058,92866.71568,94172.86265,96343.84564,89695.94666,60005.392,92503.66241,94053.31025,99356.31724,101232.7004,109562.2354,113264.671,120516.4891,129611.0621,147674.8659,158939.3115,159252.6669,166774.1049,189768.0338,186314.7664,191222.082,203582.2203,177479.5513,180289.7507,192925.8,200008.1061
104,22008,Gross Domestic Product,6110,Value US$,million USD,Ireland,4396.344441,5098.630871,6318.172241,7481.603345,7896.298818,9484.239927,9453.465358,11248.25874,14648.56622,18319.70292,21747.43193,20670.56185,21474.54433,20765.43398,20106.62601,21270.30787,28715.23095,33919.41027,37771.00402,39240.35332,49307.63448,49788.4436,55922.17073,52415.69568,57098.82891,69141.77561,75788.65353,82859.22118,90199.38706,98857.69292,99958.72923,109251.0796,127991.4787,164301.1517,194024.189,211792.7237,231974.3705,269722.5314,274337.0743,235495.2792,221697.26,238857.6578,225131.5965,238044.8003,259336.4798,292246.6733,298356.5922,337241.8125,386693.3591,398933.01,428608.6878,513391.7789,532415.7624,603140.201
104,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Ireland,35770.37832,37011.57018,39413.55021,41274.43291,43032.81814,45467.03272,46101.21021,49886.71917,53471.94237,55115.15366,56812.33104,58701.4636,60041.89271,59895.20976,62503.27042,64431.88137,64155.89903,67147.54767,70650.91297,74758.50072,81087.94983,82652.65477,85415.95995,87715.87827,92764.65187,101701.9905,109207.2681,121243.8604,131872.1595,145758.2318,159464.6353,167925.4849,177832.0033,183192.0128,195627.9801,206856.1735,217173.823,228706.0117,218450.6918,207318.8763,210808.0008,213507.9133,213230.9793,215735.696,234782.9221,292246.6733,297406.4962,325098.788,352635.5886,371317.2662,395888.0891,455766.9445,498759.5906,526570.4254
105,22008,Gross Domestic Product,6110,Value US$,million USD,Israel,6020.096053,6369.257914,8367.679673,10762.0051,14630.91381,14493.20802,15270.83948,16572.41647,16363.84095,21094.20745,23963.91033,25419.5271,27775.62731,30972.99475,29055.16393,27407.67136,33974.6061,40815.64206,49919.08064,49722.98018,58800.85974,67316.04238,75336.99358,75714.46747,86034.99996,105307.0968,114868.2948,119248.2497,120358.8027,121166.3803,136228.4686,134622.5147,125054.674,131313.8137,139899.638,147103.4049,158722.5718,184069.3327,220551.0052,212451.661,238912.7042,267406.1011,262919.3845,297635.5551,314091.6917,302724.0903,320960.3098,357228.4158,375150.7976,399652.5473,411730.6358,489709.994,525002.4477,520188.0651
105,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Israel,42186.90571,46806.82371,52492.24012,55425.22503,59014.652,60928.39068,61124.88667,61757.71213,65188.4069,69235.18308,70391.71642,74150.58265,75694.76852,78237.43266,78967.5551,82155.42816,85597.85939,91709.29947,94378.05495,94920.48985,101864.1127,109734.2514,118248.824,123116.84,132261.7683,143882.7759,152328.2921,158047.4882,164471.0439,169935.6108,184594.1545,184908.8875,184684.4266,187390.0535,196159.7395,204428.3041,215837.2432,228837.142,236357.3026,238976.425,252437.8715,266479.9301,273251.5048,284811.9564,295878.3818,302724.0903,315944.6389,329446.0277,342869.5038,355847.4229,350636.1442,383400.8478,408208.263,419927.9222
106,22008,Gross Domestic Product,6110,Value US$,million USD,Italy,113400.388,124676.7105,145256.808,175496.5902,199579.7587,227717.1532,224735.4951,257587.5279,315059.7366,393673.2716,477237.1167,430710.0944,427264.62,443031.2469,437890.322,452197.7593,640353.8238,805756.1084,891563.1953,928625.8591,1181283.986,1246174.808,1320193.804,1064917.987,1099271.683,1174698.698,1312483.174,1241913.281,1270086.121,1251987.376,1143828.954,1167002.353,1270770.112,1574085.123,1803305.334,1857478.113,1947819.927,2210179.193,2398945.461,2191109.883,2134017.843,2291991.046,2087077.032,2141315.327,2159133.92,1835899.237,1875797.464,1961796.197,2091932.426,2011302.199,1897461.636,2155360.299,2046952.679,2250534.19
106,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Italy,846609.9739,862002.257,893814.3281,957506.3064,1010170.504,989056.2951,1059530.365,1086659.649,1121868.941,1188722.899,1229496.29,1239876.037,1245003.987,1259560.617,1300192.182,1336572.675,1374798.277,1418681.297,1478186.143,1528272.758,1558620.815,1582599.379,1595802.617,1582193.521,1616226.877,1662884.709,1683949.88,1714769.736,1745817.617,1774199.856,1841388.009,1877320.331,1882087.654,1884696.734,1911527.166,1927160.572,1961669.074,1990840.524,1971688.383,1867564.757,1899561.667,1912997.9,1855973.235,1821803.553,1821720.706,1835899.237,1859645.91,1890662.182,1908166.14,1917386.366,1745316.43,1890417.855,1960827.403,1973611.998
